id,title,story_text,score,num_comments,author,created_utc,url
47204614,Show HN: AutoTable – One-Click Spreadsheet Cleaner Built with Gemini,"I built AutoTable to eliminate repetitive spreadsheet cleanup work.<p>Upload a messy CSV/Excel file and it:<p>Normalizes headers (snake_case)<p>Fixes inconsistent data types<p>Removes duplicates<p>Strips hidden Unicode junk<p>Standardizes formatting<p>The pipeline is deterministic and idempotent. Files are stored ephemerally and auto-purged.<p>The interesting part: I used Google Gemini heavily as an engineering collaborator — not just for boilerplate, but for designing parts of the cleaning logic and app structure.<p>Would love feedback on:<p>Edge cases I might be missing<p>Performance concerns at scale<p>Better approaches to deterministic cleaning<p>Live demo: <a href=""https://auto-table.com"" rel=""nofollow"">https://auto-table.com</a><p>Write-up: <a href=""https://dev.to/voxdroid/autotable-my-one-click-spreadsheet-cleaner-built-with-google-gemini-3718"" rel=""nofollow"">https://dev.to/voxdroid/autotable-my-one-click-spreadsheet-c...</a>",1,0,voxdroid,2026-03-01 07:44:51+00:00,https://www.auto-table.com/
47193729,Show HN: DevIndex – Ranking 50k GitHub developers using a static JSON file,"Hey HN,<p>I’ve always been frustrated by the lack of an accurate ranking for top open-source contributors on GitHub. The available lists either cap out early or are highly localized, completely missing developers with tens or hundreds of thousands of contributions.<p>So, I built DevIndex to rank the top 50,000 most active developers globally based on their lifetime contributions.<p>From an engineering perspective, the constraint I imposed was: *No backend API.* I wanted to host this entirely on GitHub Pages for free, meaning the browser had to handle all 50,000 data-rich records directly.<p>Here is how we made it work:<p>1.  *The Autonomous Data Factory (Backend):* 
    Because GitHub's API has no ""Lifetime Contributions"" endpoint, we built a Node.js pipeline running on GitHub Actions. It uses a ""Network Walker"" spider to traverse the social graph (to break out of algorithmic filter bubbles) and an Updater that chunks GraphQL queries to prevent 502 timeouts. The pipeline continuously updates a single `users.jsonl` file.<p><pre><code>    *Privacy Note:* We use a ""Stealth Star"" architecture for opt-outs. If a dev stars our opt-out repo, the pipeline cryptographically verifies them, instantly purges their data, and blocklists them. No emails required.
</code></pre>
2.  *Engine-Level Streaming (O(1) Memory Parsing):*
    You can't `JSON.parse()` a 23MB JSONL file without freezing the UI. We built a Stream Proxy using `ReadableStream` and `TextDecoderStream` to parse the NDJSON incrementally, rendering the first 500 users instantly while the rest load in the background.<p>3.  *Turbo Mode & Virtual Fields:*
    Instantiating 50k JS objects crushes memory. The store holds raw POJOs exactly as parsed. Complex calculated fields (like ""Total Commits 2024"") use prototype-based getters dynamically generated by a RecordFactory. Adding 60 new data columns adds 0 bytes of memory overhead per record.<p>4.  *The ""Fixed-DOM-Order"" Grid:*
    We had to rewrite our underlying UI engine (Neo.mjs). Traditional VDOMs die on massive lists because scrolling triggers thousands of `insertBefore`/`removeChild` mutations. We implemented a strict DOM pool. The VDOM array length never changes. Rows leaving the viewport are recycled in place via hardware-accelerated CSS `translate3d`. A 60fps vertical scroll across 50,000 records generates 0 structural DOM mutations.<p>5.  *Quintuple-Threaded Architecture:*
    To keep sorting fast and render ""Living Sparklines"" in the cells, we aggressively split the workload across workers. The Main Thread <i>only</i> applies DOM updates. The App Worker handles the 50k dataset, streaming, and VDOM generation. A dedicated Canvas Worker renders the sparklines independently at 60fps using `OffscreenCanvas`.<p>The entire backend pipeline, streaming UI, and core engine rewrite were completed in one month by myself and my AI agent.<p>Live App (see where you rank): <a href=""https://neomjs.com/apps/devindex/"" rel=""nofollow"">https://neomjs.com/apps/devindex/</a>
Code / 26 Architectural Guides: <a href=""https://github.com/neomjs/neo/tree/dev/apps/devindex"" rel=""nofollow"">https://github.com/neomjs/neo/tree/dev/apps/devindex</a><p>Would love to hear feedback on the architecture, especially from anyone who has tackled ""Fat Client"" scaling issues or massive GraphQL aggregation!",1,0,tobiu,2026-02-28 11:13:30+00:00,https://news.ycombinator.com/item?id=47193729
47167091,"Show HN: LetsClarify – A dead-simple API for Human-in-the-loop AI""","Hi HN,<p>Most AI agent workflows today rely on ""vibes"" and prompt engineering to stay on track. We’re essentially trying to cage a chaotic system with natural language, which often fails when 100% reliability is required.<p>After spending several thousand hours on the problem of deterministic layers for AI, I built LetsClarify.ai. It’s a dead-simple API designed to bring a human back into the loop without the overhead of building a custom frontend or notification system.<p>The core idea:
Instead of letting an agent guess when it hits an edge case, you trigger a clarification request. The human provides the missing intent via a minimalist interface, and the agent receives structured, type-safe JSON back.<p>Key features:<p>Zero Dashboard: You can generate your API key directly via curl.<p>Ephemeral: No long-term data storage; it’s just a bridge for intent.<p>Architecture-agnostic: It doesn’t matter if you use LangChain, AutoGPT, or a custom script.<p>I believe the path to 100% reliability isn't more brute-force compute, but a mathematically sound way to translate human intent into code.<p>I'm curious: How are you currently handling edge cases where your agents ""hallucinate"" a path forward instead of asking for help?<p>URL: <a href=""https://letsclarify.ai/"" rel=""nofollow"">https://letsclarify.ai/</a>",1,0,nobbygoesbrr,2026-02-26 15:06:23+00:00,https://letsclarify.ai/
47154922,Show HN: Mamba3-minimal – PyTorch implementation of Mamba-3,"Hi HN,<p>When the Mamba-3 paper dropped (currently under ICLR review), I wanted to understand how the new math actually worked. But the official implementations of these architectures usually rely on heavily optimized custom Triton/CUDA kernels. They are incredibly fast for training, but almost impossible to read if you just want to understand the matrix math.<p>I spent the last few days reverse-engineering the paper to build mamba3-minimal: a pure-PyTorch, single-file implementation that runs natively on Mac (MPS), CPU, and CUDA.<p>It implements the three core innovations of the paper without any C++:<p>1. Trapezoidal Discretization & The ""Shift"" Hack: The new discretization rule introduces a strict sequential dependency across chunk boundaries (the beta term), which breaks standard PyTorch chunking. I managed to solve this by shifting the sequences at the global level before passing them into the chunked State Space Duality (SSD) algorithm.<p>2. Complex-Valued SSMs (Data-Dependent RoPE): Mamba-2 famously failed at state-tracking (scoring ~50% random guessing on parity tasks). This repo includes a test script proving the RoPE fix mathematically works, hitting 100% accuracy and extrapolating to length 64.<p>3. MIMO (Multi-Input Multi-Output): Standard decoding is memory-bound. I implemented the rank-expansion formulation from Appendix D, which shifts the state update from a memory-bound outer product to a compute-bound matrix multiplication, all through clean einsum operations.<p>The repo includes self-tests proving the O(T) chunked training pass produces the exact same logits as the O(1) sequential autoregressive step (max_diff < 1e-6).<p>If you've been wanting to read the math behind Mamba-3, I built this to be a readable Rosetta Stone. Would love any feedback on the implementation or the PyTorch optimizations!",1,0,vikramkarlex,2026-02-25 17:45:19+00:00,https://github.com/VikramKarLex/mamba3-minimal
47128086,"Show HN: DevUtility Hub – Like CyberChef, but for the 2026 Stack (MCP, ZKP, AI)","Hi HN,<p>I’ve always been frustrated by ""utility"" websites that force you to upload sensitive JSON, JWTs, or proprietary code to mystery servers just to format or decode them. Most of the top-ranked tools on Google are essentially data-collection honeypots for ads.<p>I built DevUtility Hub to be a professional-grade, browser-native workbench that operates on a Zero-Knowledge principle.<p>The Architecture:<p>150+ Professional Tools: From standard JSON/Base64 to 2026-frontier tools like the MCP Protocol Inspector, ZKP Privacy Playground, and Agentic Workflow Visualizers.
100% Client-Side: Everything runs in your browser via Wasm and local JS. If you disconnect your internet after the page loads, the tools still work.
The ""Tool Pipeline"" (Killer Feature): Copy-pasting between tabs is a productivity killer. We built a chaining system where you can pipe output from one tool (e.g., Base64 Decode) directly into another (e.g., JSON Formatter) without your data ever hitting the clipboard or a server.
Privacy Hardened: We use 15+ modern security headers and zero-tracking analytics. No signup, no accounts, just code.
Frontier Tools include:<p>MCP Inspector: Audit and debug Model Context Protocol servers.
ZKP Playground: Sandbox for ZK-SNARKs and privacy engineering.
AI Context Compressor: Reduce token costs for GPT-5/Claude 4 by stripping boilerplate programmatically.
Next.js 15 & React 19 Audit: Automated fixes for common hydration and async request errors.
I'd love to hear your thoughts on the ""Pipeline"" workflow and what other frontier tools you'd like to see added to the suite.<p>Cheers!",1,0,badboyshah,2026-02-23 20:12:46+00:00,https://www.devutilityhub.me/
47104382,Show HN: StackWho – Find companies by tech stack with decision maker contacts,"Hey HN! I built StackWho (stackwho.com) because I kept running into the same problem: tools like BuiltWith and Wappalyzer are great for finding what tech a company uses, but they stop there. You still have to hunt down the right person to reach out to.<p>StackWho combines tech stack data with verified contacts. Like CEO, CTO, VP Engineering, Head of Sales including emails and LinkedIn profiles. You can filter by technology, industry, location, and company size, then export to CSV and drop it straight into your CRM.<p>Free to browse. No annual contracts. Happy to answer questions or hear feedback!",1,0,veritas9,2026-02-21 20:29:57+00:00,https://stackwho.com/
47402640,Meta’s renewed commitment to jemalloc,"<a href=""https://github.com/jemalloc/jemalloc"" rel=""nofollow"">https://github.com/jemalloc/jemalloc</a>",514,240,hahahacorn,2026-03-16 18:12:32+00:00,https://engineering.fb.com/2026/03/02/data-infrastructure/investing-in-infrastructure-metas-renewed-commitment-to-jemalloc/
47220877,Meta's Renewed Commitment to Jemalloc,,7,0,ps0ps,2026-03-02 17:14:42+00:00,https://engineering.fb.com/2026/03/02/data-infrastructure/investing-in-infrastructure-metas-renewed-commitment-to-jemalloc/
47312817,Meta's Renewed Commitment to Jemalloc,,5,1,gaffneyc,2026-03-09 18:02:14+00:00,https://engineering.fb.com/2026/03/02/data-infrastructure/investing-in-infrastructure-metas-renewed-commitment-to-jemalloc/
47321606,Investing in Infrastructure: Meta's Renewed Commitment to Jemalloc,,4,0,tamnd,2026-03-10 11:02:27+00:00,https://engineering.fb.com/2026/03/02/data-infrastructure/investing-in-infrastructure-metas-renewed-commitment-to-jemalloc/
